target,info_feat_1,info_feat_2,info_feat_3,info_feat_4,info_feat_5,info_feat_6,info_feat_7,info_feat_8,red_feat_1,red_feat_2,red_feat_3,red_feat_4,red_feat_5,red_feat_6,rep_feat_1,rep_feat_2,rep_feat_3,rep_feat_4,rep_feat_5,rep_feat_6
1.000000000000000000e+00,3.593870649772589188e-01,-1.832980742196577362e+00,-1.039975545698494486e+00,2.532291915128331627e+00,5.487659897766434813e-01,1.582838621834696813e+00,6.711295513105818067e+00,6.005302729731176292e+00,8.971828728246169504e-01,7.097049950965247156e+00,7.097049950965247156e+00,2.405938914162769837e+00,6.005302729731176292e+00,2.405938914162769837e+00,1.582838621834696813e+00,2.532291915128331627e+00,3.131249489100774053e+00,-3.932676911631875161e+00,1.923682134668497357e+00,2.405938914162769837e+00
1.000000000000000000e+00,4.260225236212235034e-01,-1.750406618260194946e+00,-1.744209589853913167e+00,2.220250899608798179e+00,-3.966528810601293031e-01,7.224598053096155104e-01,3.796946912260968698e+00,2.200675696758873645e+00,-9.582457775921526810e-01,4.738267275605941187e+00,4.738267275605941187e+00,3.997680958226498826e-01,2.200675696758873645e+00,3.997680958226498826e-01,7.224598053096155104e-01,2.220250899608798179e+00,2.763574624196202478e+00,-1.690694049264859666e+00,1.976042209189719845e+00,3.997680958226498826e-01
0.000000000000000000e+00,-1.929316386762931934e+00,1.177952299570071970e+00,-3.818895731046437980e+00,1.733736003134523918e+00,4.781865135581407911e-01,-5.921907059516888505e-02,3.419993593645287433e-01,-9.392312250151875208e-01,-1.268451953834901058e+00,2.311740097135161598e+00,2.311740097135161598e+00,-5.942799361899965049e+00,-9.392312250151875208e-01,-5.942799361899965049e+00,-5.921907059516888505e-02,1.733736003134523918e+00,1.351460621323926636e+00,-3.219444346864566153e-01,-3.501523836360505015e+00,-5.942799361899965049e+00
0.000000000000000000e+00,4.063449299346668653e+00,-1.727485499040132932e+00,3.051681612844903579e+00,-2.299970643441511697e+00,-6.122336806820329880e-01,6.924858352992609767e+00,1.786514434730531509e+00,1.973372254767300049e+00,5.374681409316200309e+00,1.671954513524020358e+00,1.671954513524020358e+00,-1.710515229448585917e+00,1.973372254767300049e+00,-1.710515229448585917e+00,6.924858352992609767e+00,-2.299970643441511697e+00,-9.740475550853975317e-01,-3.616338842339697379e+00,-1.557483779298625581e+00,-1.710515229448585917e+00
1.000000000000000000e+00,-1.065695678430875759e-01,-5.947517401906166068e-02,2.604394102409251843e+00,-1.941719996865462594e+00,6.426885310168050092e-01,1.567702061962100712e+00,-1.616203124386940582e+00,1.681197589969278816e-01,1.512019247352454299e+00,-1.727570585830332517e+00,-1.727570585830332517e+00,1.304864867984369070e+00,1.681197589969278816e-01,1.304864867984369070e+00,1.567702061962100712e+00,-1.941719996865462594e+00,-1.716562426994489243e+00,-3.902601908384970564e-01,-2.507645064242756572e+00,1.304864867984369070e+00
1.000000000000000000e+00,2.312812008106932549e-01,-1.899026038879349398e+00,-3.723150159922203883e-01,-7.309150167114976115e-01,-6.197698956854624797e-03,-6.064210457150945865e-01,2.753790064860929254e-01,8.921453901332228043e-01,3.548386811428312360e-01,-8.270384841135970388e-01,-8.270384841135970388e-01,2.574537857015907427e+00,8.921453901332228043e-01,2.574537857015907427e+00,-6.064210457150945865e-01,-7.309150167114976115e-01,-1.654628357173062891e+00,1.661265422740609843e-01,1.321344979991593060e+00,2.574537857015907427e+00
0.000000000000000000e+00,-2.045467323257933678e+00,-7.974045980702164638e-01,-1.405360491473595097e-02,3.459548277161197838e+00,1.873038494972242729e+00,3.099983667458764192e+00,-1.287027012273670223e+00,-1.679678368592250504e+00,-3.615885263091926038e+00,3.793165474314612595e-01,3.793165474314612595e-01,-5.656978249664248448e-01,-1.679678368592250504e+00,-5.656978249664248448e-01,3.099983667458764192e+00,3.459548277161197838e+00,-5.991199157769386829e-01,-1.551211194622227119e+00,-2.554676868880492613e+00,-5.656978249664248448e-01
0.000000000000000000e+00,-2.445861695506131639e+00,-3.329089164628471487e-01,3.487134247682601718e+00,4.687352757715777862e+00,3.095968182411751979e+00,2.336739547645897197e+00,2.934615260564114592e-01,1.303709928374185756e+00,-4.411198310941872869e+00,1.082683795697927831e+00,1.082683795697927831e+00,6.582391334609021705e+00,1.303709928374185756e+00,6.582391334609021705e+00,2.336739547645897197e+00,4.687352757715777862e+00,7.627084320147712315e-01,-2.283119930059855918e+00,3.891335961230761864e-01,6.582391334609021705e+00
1.000000000000000000e+00,4.541116107377118905e-01,1.051367103385199009e+00,-2.394105743380171791e+00,-2.076161669538640453e+00,-1.279753992223283010e+00,-2.191047379013299157e+00,2.327154726950123820e+00,2.133647592555351302e+00,3.857550249891430916e+00,1.103793475756580600e+00,1.103793475756580600e+00,-3.316905131493573577e+00,2.133647592555351302e+00,-3.316905131493573577e+00,-2.191047379013299157e+00,-2.076161669538640453e+00,-3.481771416350902815e-01,-4.068908476241503980e-01,-3.766039524635103053e-01,-3.316905131493573577e+00
1.000000000000000000e+00,-9.031874378534304748e-01,-1.327155014475807970e+00,1.159905547443735863e+00,3.965005968273460080e-01,9.704710159805984837e-01,-1.519760700139438203e+00,-1.682826335817680707e+00,-4.839120143859096945e-01,-2.783036738938831967e+00,-2.037352765430679558e+00,-2.037352765430679558e+00,5.685940545353753706e+00,-4.839120143859096945e-01,5.685940545353753706e+00,-1.519760700139438203e+00,3.965005968273460080e-01,-5.679920010548513698e-01,1.773448494047589419e+00,1.955608441100968875e+00,5.685940545353753706e+00
1.000000000000000000e+00,1.859644842940590737e+00,-2.704818558100116066e-01,-8.908506993474784030e-01,-2.012105334363736731e+00,-2.677038403535151545e+00,-1.459518082999324395e+00,1.857346910645501614e+00,6.837930037655044480e-01,2.912850493660001483e+00,6.390423785561206715e-01,6.390423785561206715e-01,-1.955004450806000049e+00,6.837930037655044480e-01,-1.955004450806000049e+00,-1.459518082999324395e+00,-2.012105334363736731e+00,-5.206981781840047674e-02,-1.879899171691306048e-01,1.989995533276219142e+00,-1.955004450806000049e+00
1.000000000000000000e+00,2.195770697632400958e-01,-2.705514152556182328e+00,-1.591696512311423062e+00,1.459590128775017037e+00,-6.851954829133697356e-01,1.054979736877444285e+00,3.514375946057970435e+00,2.224906542752892236e+00,-2.902730141755287541e-01,4.017078187588351668e+00,4.017078187588351668e+00,5.466737852021272825e-01,2.224906542752892236e+00,5.466737852021272825e-01,1.054979736877444285e+00,1.459590128775017037e+00,1.101037662434734665e+00,-2.253147652375231402e+00,1.217570906077362736e+00,5.466737852021272825e-01
0.000000000000000000e+00,-1.859587046413796241e+00,-2.911111006876908824e+00,9.188847142627987186e-01,3.199785492228069739e+00,1.468549766050674998e+00,2.213114696742502385e+00,4.177079902943738876e-01,5.068287672171074565e-01,-3.746162111748958523e+00,1.392973494465006068e+00,1.392973494465006068e+00,4.301771552522396291e+00,5.068287672171074565e-01,4.301771552522396291e+00,2.213114696742502385e+00,3.199785492228069739e+00,-4.120964660999855145e-01,-2.011711781052447634e+00,-5.554582432202581632e-02,4.301771552522396291e+00
0.000000000000000000e+00,2.332274462350273581e+00,-2.958493314620585402e+00,2.474245571875527183e+00,1.790015914379379680e+00,2.819714939012780253e+00,8.246481363320210534e+00,7.220577948309441219e-01,1.501836439442439719e+00,3.215178718611284153e-02,2.049815655316337359e+00,2.049815655316337359e+00,2.366944875994846154e+00,1.501836439442439719e+00,2.366944875994846154e+00,8.246481363320210534e+00,1.790015914379379680e+00,7.365059037242538409e-02,-2.883844677306221183e+00,-1.006009251509023095e+00,2.366944875994846154e+00
1.000000000000000000e+00,4.708961038111187491e+00,-1.432432070533116608e+00,1.301368898530399720e+00,-6.934905807569737846e+00,-1.477892607181484408e+00,1.419018556023729172e+00,1.314217798145956850e-01,2.032913897056261909e+00,7.403926636457406119e+00,-1.606442265957598536e+00,-1.606442265957598536e+00,-1.401508482784576126e-01,2.032913897056261909e+00,-1.401508482784576126e-01,1.419018556023729172e+00,-6.934905807569737846e+00,-1.836182589846405033e+00,1.012673820445429307e+00,-3.606285390572216976e-02,-1.401508482784576126e-01
1.000000000000000000e+00,1.312823664443482308e+00,-5.537332074495473488e-01,2.875400923885709226e+00,-3.795805209727753926e+00,-1.401492715081732010e+00,-7.773831664290566934e-01,-1.140855731135594686e+00,2.113045664444200833e-01,2.425575113965036778e+00,-2.092878133772709148e+00,-2.092878133772709148e+00,2.656550514281941222e+00,2.113045664444200833e-01,2.656550514281941222e+00,-7.773831664290566934e-01,-3.795805209727753926e+00,-1.042590284360653374e+00,9.974425104314479373e-01,4.429354861340752958e-01,2.656550514281941222e+00
1.000000000000000000e+00,3.242224844849354248e+00,1.048473857921339736e+00,2.568879528390282996e+00,-2.559247064238495906e+00,-1.727216776959519251e+00,-2.805246082566507315e+00,1.936997227401456190e+00,2.478039384034997017e+00,3.530331538198859143e+00,-1.098122691225658532e+00,-1.098122691225658532e+00,4.331912152214893119e+00,2.478039384034997017e+00,4.331912152214893119e+00,-2.805246082566507315e+00,-2.559247064238495906e+00,6.539415317108656645e-01,1.099371432095600509e+00,6.059114879935129316e+00,4.331912152214893119e+00
1.000000000000000000e+00,-1.949990947128890539e+00,-2.415338549409739244e+00,1.786959710913134991e+00,-3.543598834008061971e+00,-1.232272223585463067e+00,-6.545805303913010853e+00,-2.960662474113014309e+00,-5.601403352240135192e-01,-2.285133005643821491e+00,-4.080004243614528292e+00,-4.080004243614528292e+00,9.148648698185727568e+00,-5.601403352240135192e-01,9.148648698185727568e+00,-6.545805303913010853e+00,-3.543598834008061971e+00,-1.435850000068528143e+00,4.253665396383392583e+00,2.539426054988091153e+00,9.148648698185727568e+00
0.000000000000000000e+00,6.541345912335476687e-01,7.921708421489220830e-01,7.007530798128622784e-01,1.918431392100927946e+00,9.651527023532835425e-01,2.810180614395232812e+00,8.648811249642123222e-01,1.883075170755220684e-01,-1.085148843120536721e+00,2.887122287562329248e+00,2.887122287562329248e+00,-1.057306327671064139e+00,1.883075170755220684e-01,-1.057306327671064139e+00,2.810180614395232812e+00,1.918431392100927946e+00,3.329616927850882924e+00,-7.830020652270969217e-01,-6.116344999089464718e-01,-1.057306327671064139e+00
1.000000000000000000e+00,1.895403499542923420e+00,-2.560761675970202766e+00,-2.395794290173837382e+00,-2.209669686671194455e+00,-1.502702941142989967e+00,2.017481716639962119e+00,9.371285305456487913e-02,-8.677065161398849202e-01,1.926346983958663106e+00,9.841227055670606072e-01,9.841227055670606072e-01,-4.145070031674101152e+00,-8.677065161398849202e-01,-4.145070031674101152e+00,2.017481716639962119e+00,-2.209669686671194455e+00,-5.730169962654088067e-01,4.864926246807188548e-02,-1.602588677677974527e+00,-4.145070031674101152e+00
1.000000000000000000e+00,2.256274936875016568e+00,4.947750064826468286e-01,-1.375677317498186669e+00,1.753764307996330096e+00,-1.795931242701308550e-01,2.489692711753876075e+00,6.581602316277900044e+00,4.913813708456142848e+00,2.882917052447734996e+00,7.302064584349444054e+00,7.302064584349444054e+00,-2.436882076390531449e+00,4.913813708456142848e+00,-2.436882076390531449e+00,2.489692711753876075e+00,1.753764307996330096e+00,4.506405175019455811e+00,-3.456036069350285622e+00,1.448917022222427242e+00,-2.436882076390531449e+00
0.000000000000000000e+00,-2.521564144492708159e+00,-1.437679443949473779e+00,1.827127449339270626e+00,3.514923450018588635e+00,1.574616191719709901e+00,2.085081717865235607e-01,1.463117112337332992e+00,1.988063955067196131e+00,-3.607443606011125237e+00,1.746001569620228677e+00,1.746001569620228677e+00,6.297880290776888934e+00,1.988063955067196131e+00,6.297880290776888934e+00,2.085081717865235607e-01,3.514923450018588635e+00,4.966406734339831042e-01,-2.056935473316598095e+00,1.206129665478281598e+00,6.297880290776888934e+00
0.000000000000000000e+00,2.643049730541220388e-01,1.472869998662289515e-01,2.480271235704842869e+00,1.277525011138854971e+00,1.372781671023615147e+00,2.797526322589224623e+00,-1.415981491659939806e+00,-1.112971970408068056e+00,-2.560345213642084339e+00,9.932272901880716542e-01,9.932272901880716542e-01,1.717111554863323564e+00,-1.112971970408068056e+00,1.717111554863323564e+00,2.797526322589224623e+00,1.277525011138854971e+00,2.897454664433849914e+00,5.254238758908977847e-01,-8.396832909968301450e-01,1.717111554863323564e+00
0.000000000000000000e+00,-8.623672719472572634e-01,3.899863259513976832e+00,-2.580525099832637448e+00,1.377722025282082097e+00,9.936211852478188389e-01,1.092221752344806340e+00,1.298167982342564475e+00,3.401283176295658572e-01,1.231020442657805747e+00,3.131054813700767436e+00,3.131054813700767436e+00,-7.866895797985907990e+00,3.401283176295658572e-01,-7.866895797985907990e+00,1.092221752344806340e+00,1.377722025282082097e+00,2.614889331317914234e+00,-1.123619612127098488e+00,-4.280441514793837499e+00,-7.866895797985907990e+00
0.000000000000000000e+00,-1.920952106162727047e+00,1.489564644257130643e+00,7.179230552310400526e-01,5.379715986178100096e+00,2.755937751673408265e+00,2.676175593153029997e+00,2.916566391737306918e-01,-3.229367074961753126e-01,-4.150952527231566158e+00,2.047262475405484672e+00,2.047262475405484672e+00,3.031147353218712759e-01,-3.229367074961753126e-01,3.031147353218712759e-01,2.676175593153029997e+00,5.379715986178100096e+00,2.111146860402972614e+00,-1.796295221032369938e+00,-8.311992520244742000e-01,3.031147353218712759e-01
0.000000000000000000e+00,-4.311142506959977361e+00,-3.724681808260154270e+00,3.522250619400204563e-01,2.833635397614128401e-02,1.492229509523929298e+00,6.846604552932689103e-01,-3.741249839077359862e+00,-2.179821953220592690e+00,-6.210574094295541414e+00,1.241228807731906691e+00,1.241228807731906691e+00,3.644608313699781110e+00,-2.179821953220592690e+00,3.644608313699781110e+00,6.846604552932689103e-01,2.833635397614128401e-02,1.771965689367710928e+00,1.744968245176184984e+00,-5.903331028638646671e+00,3.644608313699781110e+00
1.000000000000000000e+00,-1.905306730322735564e+00,-1.045274296226641697e+00,1.250104718637131240e+00,-7.572566796054034377e-01,-6.839051545846265290e-01,-5.936794483653787147e+00,-9.572565217387095649e-01,3.736276533638581698e-01,-2.363132469620135900e+00,-2.936809747017197658e+00,-2.936809747017197658e+00,7.995358290075389007e+00,3.736276533638581698e-01,7.995358290075389007e+00,-5.936794483653787147e+00,-7.572566796054034377e-01,-1.237245372129357035e+00,2.405477086654147278e+00,4.093922710030158285e+00,7.995358290075389007e+00
1.000000000000000000e+00,-1.172793052509554901e+00,-9.317844416423537446e-02,-3.059192766137261987e-01,-3.593305283748019718e+00,-2.319141887845175720e+00,-6.111008051122373885e+00,1.294030252785765278e-01,1.143526953102107058e+00,2.056694238025152721e+00,-2.292863554005200477e+00,-2.292863554005200477e+00,2.481665635269057812e+00,1.143526953102107058e+00,2.481665635269057812e+00,-6.111008051122373885e+00,-3.593305283748019718e+00,-2.198600967955139041e+00,1.484134701995507566e+00,1.424475800090140076e+00,2.481665635269057812e+00
0.000000000000000000e+00,-1.402418622466195863e+00,-4.277083573742777034e+00,1.120780395592690937e+00,3.130725694226123235e+00,1.991314709467426391e+00,7.522839505855825948e+00,-1.716598658549645107e+00,-1.965395395902956643e+00,-3.687401193795991183e+00,1.101230086827739374e+00,1.101230086827739374e+00,4.863331745267025774e-02,-1.965395395902956643e+00,4.863331745267025774e-02,7.522839505855825948e+00,3.130725694226123235e+00,-1.931956195441076884e+00,-3.363169587510850711e+00,-4.612966909861322407e+00,4.863331745267025774e-02
1.000000000000000000e+00,-2.767619925401796355e-01,-3.155717839031319194e+00,-2.280911117807127297e+00,1.985783174828019471e+00,-1.250301237502474905e+00,8.259561126018143407e-01,2.153631581957108132e+00,2.286989685094298341e-02,-2.113075769245259306e+00,3.396238237082045863e+00,3.396238237082045863e+00,-6.614975564044316414e-01,2.286989685094298341e-02,-6.614975564044316414e-01,8.259561126018143407e-01,1.985783174828019471e+00,1.061909412243663642e+00,-1.495136064208076210e+00,9.381650804656488374e-01,-6.614975564044316414e-01
0.000000000000000000e+00,-5.871327415444089759e-01,1.524722532890856463e-01,-1.998804375099102248e+00,2.058926029275061076e+00,8.282331154143585117e-02,8.152868484632955770e-01,1.700076532984468591e-01,-1.392196732069741483e+00,-2.205686579804940983e+00,2.106113433891281250e+00,2.106113433891281250e+00,-3.212637862388070253e+00,-1.392196732069741483e+00,-3.212637862388070253e+00,8.152868484632955770e-01,2.058926029275061076e+00,2.076961226853780040e+00,-2.960746357688881503e-02,-1.011525776856906811e+00,-3.212637862388070253e+00
1.000000000000000000e+00,3.182771872377746503e-01,-7.653617384370687837e-01,6.824204975031875620e-01,1.061501780177784626e+00,9.581175913304380565e-01,2.146925067643031593e+00,-7.891664918685233898e-01,-7.382590287711312538e-01,-1.298562274072240674e+00,-1.194585313899524798e-01,-1.194585313899524798e-01,7.759463454101717117e-01,-7.382590287711312538e-01,7.759463454101717117e-01,2.146925067643031593e+00,1.061501780177784626e+00,6.422087530757092377e-02,-1.621612074768676859e-01,-1.554807963601703147e-01,7.759463454101717117e-01
1.000000000000000000e+00,3.255319752112395992e+00,-1.539164098830187566e+00,1.543702192026130460e+00,-2.411544716412720391e+00,4.033688058453421821e-01,1.805922358376560233e+00,-1.273740943266241099e-01,1.235022092154659967e+00,2.693676998601551187e+00,-1.507932841389512335e+00,-1.507932841389512335e+00,3.004698120826349239e+00,1.235022092154659967e+00,3.004698120826349239e+00,1.805922358376560233e+00,-2.411544716412720391e+00,-1.094830264741335046e+00,7.912851185996296888e-01,2.159200560419553661e+00,3.004698120826349239e+00
1.000000000000000000e+00,-3.332255439634535854e+00,-2.062649315106517278e+00,-3.516760104888967398e-01,4.012845715900097865e+00,3.066585977665342799e+00,2.144129975132795352e+00,-3.473076029039823709e+00,-2.988490098198303357e+00,-6.456603541671714019e+00,-1.633608669130205193e+00,-1.633608669130205193e+00,2.446654369469278389e+00,-2.988490098198303357e+00,2.446654369469278389e+00,2.144129975132795352e+00,4.012845715900097865e+00,-1.625199374368251792e+00,2.077958428047355088e-01,-2.302821135341312608e+00,2.446654369469278389e+00
1.000000000000000000e+00,-1.729033927361066647e+00,-1.205423311799456165e+00,2.562972945791861523e-01,2.291955392498497446e+00,1.208076378838128573e+00,-2.969189497562195745e-01,-1.096752960988476300e+00,-8.715167747520911057e-01,-3.719388495268272532e+00,-7.934548350267943695e-01,-7.934548350267943695e-01,3.471895862618585404e+00,-8.715167747520911057e-01,3.471895862618585404e+00,-2.969189497562195745e-01,2.291955392498497446e+00,-4.913607584286889818e-01,3.147045167246902420e-01,8.273128336470882971e-01,3.471895862618585404e+00
0.000000000000000000e+00,3.702852028310322785e-01,-2.879631296888731651e+00,1.627924718712041585e+00,3.409863474269765327e-01,8.417694465156139172e-01,3.443516611906314751e+00,-8.152947164629483767e-01,-2.218954825431015410e-01,-1.045888407886444771e+00,-1.353938650030184487e-01,-1.353938650030184487e-01,2.677867727916403151e+00,-2.218954825431015410e-01,2.677867727916403151e+00,3.443516611906314751e+00,3.409863474269765327e-01,-1.151369957564888136e+00,-1.029256849604767599e+00,-7.009144024078712842e-01,2.677867727916403151e+00
0.000000000000000000e+00,3.643783775650652146e+00,-2.254177112045547826e+00,2.516306578580210562e+00,-1.538152688558232173e+00,7.375612838914891167e-01,3.841007007840004484e+00,-9.310642016591930137e-01,1.654259819125216691e-01,1.606659555754311075e+00,-1.771981715137953772e+00,-1.771981715137953772e+00,3.334500036206372808e+00,1.654259819125216691e-01,3.334500036206372808e+00,3.841007007840004484e+00,-1.538152688558232173e+00,-1.236857124244305828e+00,3.925535066172789467e-01,2.086166179081067718e+00,3.334500036206372808e+00
0.000000000000000000e+00,-4.587440466803655026e-01,-1.856881308189328728e-01,-3.154263070858513984e-01,-1.330965630086724749e+00,-1.496632098428165136e+00,-2.658296610618569034e+00,3.502596806783116357e+00,3.679388409670375282e+00,2.797753813358133446e+00,1.979876133545014794e+00,1.979876133545014794e+00,1.293604400591485737e+00,3.679388409670375282e+00,1.293604400591485737e+00,-2.658296610618569034e+00,-1.330965630086724749e+00,-1.981803315867922688e-01,-1.675005564974091588e+00,1.045871587748115505e+00,1.293604400591485737e+00
0.000000000000000000e+00,3.802355541402110406e-01,5.484744556101819324e-01,-4.608148942829644046e-01,1.398408899268996475e+00,1.017858042877443081e+00,4.295325767263667771e+00,-1.059885430498329839e+00,-1.889724014949403674e+00,-3.963575278918917699e-01,7.575642589539882676e-01,7.575642589539882676e-01,-4.888447349743480608e+00,-1.889724014949403674e+00,-4.888447349743480608e+00,4.295325767263667771e+00,1.398408899268996475e+00,2.996214344153771414e-01,-1.127202555084158897e+00,-3.337387059866690375e+00,-4.888447349743480608e+00
1.000000000000000000e+00,1.913997611238570373e+00,7.895378128021215414e-01,1.315354769866046158e+00,-7.943051852580168770e+00,-2.689361750555322228e+00,-5.477374049841669645e+00,8.510539765786366839e-01,3.569295078632835683e+00,7.856965090061450496e+00,-3.163715480393315627e+00,-3.163715480393315627e+00,2.478094366577174412e+00,3.569295078632835683e+00,2.478094366577174412e+00,-5.477374049841669645e+00,-7.943051852580168770e+00,-2.816040985115586537e+00,1.825754368636085978e+00,1.485980093580297146e+00,2.478094366577174412e+00
0.000000000000000000e+00,-1.586942559821423293e+00,1.667054538169229883e+00,-8.009342049716141609e-01,-9.188791546032275548e-01,-2.018262795916170305e-02,-1.793522018505435911e+00,1.043854322798930090e+00,1.716497706224588526e+00,2.101097033700661143e+00,3.729124322276512471e-01,3.729124322276512471e-01,-1.751632526068072515e+00,1.716497706224588526e+00,-1.751632526068072515e+00,-1.793522018505435911e+00,-9.188791546032275548e-01,-8.473062727667466376e-01,-9.530346266453006976e-01,-2.235226457427003766e+00,-1.751632526068072515e+00
1.000000000000000000e+00,-4.281214756357863749e+00,-2.157659704898824415e+00,-2.134071424867342692e+00,4.725188684724563437e+00,2.108010939857903221e+00,-1.775556797870867287e+00,-3.146411875447352902e+00,-3.381722216066094244e+00,-7.785168516208649692e+00,-2.807000262600655827e+00,-2.807000262600655827e+00,3.616335591202019639e+00,-3.381722216066094244e+00,3.616335591202019639e+00,-1.775556797870867287e+00,4.725188684724563437e+00,-2.511128862295305630e+00,1.285933952550033510e+00,6.922264072500029508e-01,3.616335591202019639e+00
1.000000000000000000e+00,4.268004859369777249e-01,-1.444188120369949146e-01,-5.800267630071797020e-01,-3.787012922429439321e+00,-4.217409324226632172e+00,-5.108954876549083757e+00,1.956169047737779332e+00,1.299606882957683229e+00,3.871882564431949447e+00,-6.534529756101522535e-01,-6.534529756101522535e-01,-5.269113640132122578e-01,1.299606882957683229e+00,-5.269113640132122578e-01,-5.108954876549083757e+00,-3.787012922429439321e+00,-1.659556110009800634e+00,-6.401911814778338261e-03,2.242180198306374272e+00,-5.269113640132122578e-01
1.000000000000000000e+00,1.851252597201558103e-01,2.225829965433052671e+00,1.405237087282871222e-01,3.358835976351285169e+00,9.703099766831516648e-01,7.711166017722936861e-01,2.647472102630262558e+00,1.772043569102249805e+00,6.411307242547669150e-01,8.316759372713019571e-01,8.316759372713019571e-01,-6.443235087325273058e-01,1.772043569102249805e+00,-6.443235087325273058e-01,7.711166017722936861e-01,3.358835976351285169e+00,-3.658392624520387937e-01,-2.660680724409603570e+00,2.281223431846560956e+00,-6.443235087325273058e-01
0.000000000000000000e+00,-2.746370746322766010e+00,1.097176700708449859e+00,-3.150481286976662965e-01,1.227994569804111258e+00,9.009765073088671361e-01,-1.425000020126120814e+00,6.091822760291460970e-01,1.161164431623455506e+00,-8.938469500976750082e-01,7.884358939495242913e-01,7.884358939495242913e-01,4.216735789303248105e-01,1.161164431623455506e+00,4.216735789303248105e-01,-1.425000020126120814e+00,1.227994569804111258e+00,-7.925136543489585961e-02,-1.008611405395853922e+00,-1.813218596398411986e+00,4.216735789303248105e-01
1.000000000000000000e+00,-1.333316631087045234e+00,-2.338974532925381489e+00,2.088126211275155519e+00,-1.302813962703732509e+00,-7.996027157016467601e-01,-2.306070820670893085e+00,-1.506089435083024508e+00,-3.919448531406868330e-01,-2.159203759216162144e+00,-1.476758615922692863e+00,-1.476758615922692863e+00,6.072441466060508830e+00,-3.919448531406868330e-01,6.072441466060508830e+00,-2.306070820670893085e+00,-1.302813962703732509e+00,-5.734322634602213586e-01,1.352629465469681325e+00,1.090118776340039952e+00,6.072441466060508830e+00
1.000000000000000000e+00,-2.111373690476954668e+00,-1.635683504933512777e+00,-1.490542170726697258e+00,8.496927482179158275e+00,3.547528570108875456e+00,4.111532585687804442e+00,-1.048947423840485671e+00,-3.010776177308652546e+00,-8.726394228152733135e+00,1.412478237106818524e+00,1.412478237106818524e+00,1.198211552692735271e+00,-3.010776177308652546e+00,1.198211552692735271e+00,4.111532585687804442e+00,8.496927482179158275e+00,1.249697686230457627e+00,-1.080447947668311759e+00,1.009454789869831837e+00,1.198211552692735271e+00
0.000000000000000000e+00,-1.429676033031418658e+00,-6.900173757688313758e-01,-2.765594866599598411e+00,4.991269752406015114e-01,9.977267530305479193e-01,-7.391325819368282923e-01,2.595656467199901618e-01,3.244410261635299886e-01,-2.234257496902771312e+00,2.967858561956215446e+00,2.967858561956215446e+00,-6.877052396532110645e-01,3.244410261635299886e-01,-6.877052396532110645e-01,-7.391325819368282923e-01,4.991269752406015114e-01,3.165217598951483247e+00,1.451879495729866631e+00,-2.079806237444022710e+00,-6.877052396532110645e-01
1.000000000000000000e+00,3.145059471432710696e-01,-3.808276740750804912e+00,-1.705657040872408103e+00,-1.778631360873035305e+00,-2.640620006992899782e+00,-1.720273711460861277e+00,4.680885741020837654e-01,-4.073506310584669166e-01,3.832924022705443412e-01,-6.083197897033361112e-01,-6.083197897033361112e-01,7.976073886293982840e-01,-4.073506310584669166e-01,7.976073886293982840e-01,-1.720273711460861277e+00,-1.778631360873035305e+00,-2.455603746236310503e+00,7.283683345927238761e-02,1.690548296633395564e+00,7.976073886293982840e-01
1.000000000000000000e+00,2.847733070374029118e+00,-4.100091747726705149e-01,-1.443279811213938890e+00,-5.434757571983512836e-01,-1.885407571197353915e-01,3.738230810049877118e+00,2.639329857013067437e-01,-9.082493854501341168e-01,1.572191079919623480e+00,1.727054376903252253e+00,1.727054376903252253e+00,-4.937379575725797665e+00,-9.082493854501341168e-01,-4.937379575725797665e+00,3.738230810049877118e+00,-5.434757571983512836e-01,1.529060627389599691e+00,-3.773301309853760444e-03,-1.105721761767735067e+00,-4.937379575725797665e+00
1.000000000000000000e+00,2.156783446748954169e+00,-1.857521890028529299e+00,-1.132263836282934921e+00,3.104033913902614072e-01,-9.834881810661261214e-01,2.013693641321388395e+00,1.331584606739340426e+00,-1.428040859286370257e-01,5.900792333449581539e-01,1.402321580802659007e+00,1.402321580802659007e+00,-1.530035394665637760e+00,-1.428040859286370257e-01,-1.530035394665637760e+00,2.013693641321388395e+00,3.104033913902614072e-01,2.810598607585284014e-01,-7.361190394456438302e-01,1.639625912095803884e+00,-1.530035394665637760e+00
0.000000000000000000e+00,1.240806704807142502e+00,-2.371764234422630402e+00,1.975043644756544037e+00,8.748689195769178140e-01,1.781867416032950402e+00,5.247938802855014018e+00,-2.658376304434177384e-01,5.082908759708240076e-01,-2.250157650094572470e-01,3.523727652485042494e-01,3.523727652485042494e-01,2.224673472053723788e+00,5.082908759708240076e-01,2.224673472053723788e+00,5.247938802855014018e+00,8.748689195769178140e-01,-9.087987309577996164e-01,-1.732323921715508863e+00,-7.950179797535198434e-01,2.224673472053723788e+00
1.000000000000000000e+00,-4.572286617201724024e-01,2.215481861441364497e+00,3.278757184654986556e+00,-8.830538274204368321e+00,-4.216506501228919568e+00,-7.636692192453874206e+00,-2.712908900972984746e-02,2.809256476418835025e+00,7.747307875295648572e+00,-3.906944610550160846e+00,-3.906944610550160846e+00,2.181885347545815979e+00,2.809256476418835025e+00,2.181885347545815979e+00,-7.636692192453874206e+00,-8.830538274204368321e+00,-3.348059875799601404e+00,1.155728190038999514e+00,-6.500050890973694262e-01,2.181885347545815979e+00
